統計期,性別,總計,未滿1~4歲,未滿1歲,1歲,2歲,3歲,4歲,5~9歲,5歲,6歲,7歲,8歲,9歲,10~14歲,10歲,11歲,12歲,13歲,14歲,15~19歲,15歲,16歲,17歲,18歲,19歲,20~24歲,20歲,21歲,22歲,23歲,24歲,25~29歲,25歲,26歲,27歲,28歲,29歲,30~34歲,30歲,31歲,32歲,33歲,34歲,35~39歲,35歲,36歲,37歲,38歲,39歲,40~44歲,40歲,41歲,42歲,43歲,44歲,45~49歲,45歲,46歲,47歲,48歲,49歲,50~54歲,50歲,51歲,52歲,53歲,54歲,55~59歲,55歲,56歲,57歲,58歲,59歲,60~64歲,60歲,61歲,62歲,63歲,64歲,65~69歲,65歲,66歲,67歲,68歲,69歲,70~74歲,70歲,71歲,72歲,73歲,74歲,75~79歲,75歲,76歲,77歲,78歲,79歲,80~84歲,80歲,81歲,82歲,83歲,84歲,85~89歲,85歲,86歲,87歲,88歲,89歲,90~94歲,90歲,91歲,92歲,93歲,94歲,95~99歲,95歲,96歲,97歲,98歲,99歲,100歲以上
108年 1月底,女,1394523,66288,10483,12684,14017,14497,14607,56223,11964,13380,11109,9363,10407,52506,10231,11065,10714,10136,10360,60048,10628,11326,11508,13684,12902,69469,11784,14280,14263,14811,14331,74856,14621,14465,14470,15945,15355,94969,18309,16859,17457,20167,22177,124281,23223,24653,25879,25089,25437,115701,24479,22299,25970,21635,21318,106807,20662,20756,21343,21985,22061,106427,21694,20605,21134,21223,21771,107323,21991,21440,21037,21499,21356,104907,21625,20799,21439,20972,20072,93555,19688,19660,19707,17695,16805,54998,14189,12962,10047,8332,9468,44333,9530,9054,9032,8670,8047,30998,7291,6766,6100,5812,5029,18892,4572,4197,3766,3355,3002,9012,2571,2121,1802,1413,1105,2523,847,635,506,344,191,407
108年 2月底,總計,2664983,136066,21381,25734,29028,29828,30095,116400,24599,27309,23502,19582,21408,110261,21373,23137,22435,21462,21854,124444,21942,23689,23486,28378,26949,143093,24554,29162,29384,30275,29718,151677,29613,29626,29532,32187,30719,179343,35334,32296,32449,37569,41695,233644,43423,46376,48634,47217,47994,216775,46431,41629,48899,40196,39620,198585,39057,38496,39627,40617,40788,198052,40144,38643,38892,39605,40768,199600,40505,40111,39537,39608,39839,194705,40426,37553,40206,38815,37705,173190,37096,36438,36372,33025,30259,101873,26751,23843,19468,14851,16960,77775,17019,16301,15516,15134,13805,52025,12424,11310,10147,9588,8556,34439,7885,7508,7040,6361,5645,17380,4920,4120,3461,2795,2084,4835,1573,1252,950,651,409,821
108年 2月底,男,1271327,70113,11013,13217,14975,15462,15446,60280,12631,14120,12230,10191,11108,57633,11090,12001,11660,11358,11524,64653,11410,12348,12152,14787,13956,73838,12833,15053,15028,15607,15317,76836,15089,15065,15096,16331,15255,84852,17071,15495,15109,17608,19569,109649,20451,21770,22792,22122,22514,101066,21908,19434,22862,18501,18361,91910,18359,17733,18339,18794,18685,91672,18481,17811,18090,18423,18867,92411,18717,18670,18282,18441,18301,90016,18652,17258,18397,18063,17646,79313,17153,16857,16711,14973,13619,46284,12287,10820,8940,6672,7565,33387,7437,7243,6582,6425,5700,20890,5074,4540,3994,3791,3491,15549,3337,3274,3227,3023,2688,8276,2328,1963,1662,1350,973,2289,718,621,446,297,207,410
108年 2月底,女,1393656,65953,10368,12517,14053,14366,14649,56120,11968,13189,11272,9391,10300,52628,10283,11136,10775,10104,10330,59791,10532,11341,11334,13591,12993,69255,11721,14109,14356,14668,14401,74841,14524,14561,14436,15856,15464,94491,18263,16801,17340,19961,22126,123995,22972,24606,25842,25095,25480,115709,24523,22195,26037,21695,21259,106675,20698,20763,21288,21823,22103,106380,21663,20832,20802,21182,21901,107189,21788,21441,21255,21167,21538,104689,21774,20295,21809,20752,20059,93877,19943,19581,19661,18052,16640,55589,14464,13023,10528,8179,9395,44388,9582,9058,8934,8709,8105,31135,7350,6770,6153,5797,5065,18890,4548,4234,3813,3338,2957,9104,2592,2157,1799,1445,1111,2546,855,631,504,354,202,411
108年 3月底,總計,2663425,135237,21206,25422,28754,29813,30042,116465,24693,26927,23676,19862,21307,110362,21306,23194,22585,21516,21761,123724,21932,23481,23358,28075,26878,142970,24807,28843,29271,30266,29783,151906,29608,29631,29565,31793,31309,178320,34801,32416,32482,37227,41394,232975,43037,46310,48593,47137,47898,217199,46485,42096,48256,40639,39723,198181,39029,38470,39475,40554,40653,197758,40203,38739,38726,39467,40623,199477,40507,40267,39503,39413,39787,194821,40753,37631,39492,39011,37934,173492,36959,36505,36345,32807,30876,102961,27292,24229,19987,14687,16766,77900,17100,16323,15476,15096,13905,52232,12569,11325,10168,9572,8598,34336,7953,7369,7128,6283,5603,17416,4986,4071,3502,2791,2066,4864,1594,1235,962,650,423,829
108年 3月底,男,1270279,69654,10865,13081,14844,15414,15450,60312,12725,13847,12336,10327,11077,57655,11081,12029,11688,11353,11504,64300,11410,12246,12090,14596,13958,73802,12916,14923,15001,15556,15406,76899,15076,15063,15065,16110,15585,84366,16791,15569,15171,17432,19403,109400,20265,21805,22772,22050,22508,101212,21852,19712,22561,18709,18378,91724,18323,17775,18248,18757,18621,91548,18507,17870,18011,18293,18867,92303,18768,18656,18211,18391,18277,90054,18775,17379,18028,18128,17744,79468,17109,16866,16672,14946,13875,46755,12480,11025,9141,6657,7452,33476,7490,7214,6596,6417,5759,20926,5136,4543,3980,3812,3455,15413,3331,3210,3257,2964,2651,8311,2389,1928,1668,1361,965,2283,717,604,449,306,207,418
108年 3月底,女,1393146,65583,10341,12341,13910,14399,14592,56153,11968,13080,11340,9535,10230,52707,10225,11165,10897,10163,10257,59424,10522,11235,11268,13479,12920,69168,11891,13920,14270,14710,14377,75007,14532,14568,14500,15683,15724,93954,18010,16847,17311,19795,21991,123575,22772,24505,25821,25087,25390,115987,24633,22384,25695,21930,21345,106457,20706,20695,21227,21797,22032,106210,21696,20869,20715,21174,21756,107174,21739,21611,21292,21022,21510,104767,21978,20252,21464,20883,20190,94024,19850,19639,19673,17861,17001,56206,14812,13204,10846,8030,9314,44424,9610,9109,8880,8679,8146,31306,7433,6782,6188,5760,5143,18923,4622,4159,3871,3319,2952,9105,2597,2143,1834,1430,1101,2581,877,631,513,344,216,411
108年 4月底,總計,2661317,134394,21141,25241,28432,29632,29948,116611,24853,26446,23918,20159,21235,110405,21320,23186,22738,21432,21729,123094,21833,23369,23285,27762,26845,142653,25055,28426,29172,30253,29747,152111,29648,29617,29657,31603,31586,177477,34259,32500,32613,36844,41261,232240,42675,46197,48188,47450,47730,217575,46480,42443,47839,40923,39890,197798,38890,38559,39372,40505,40472,197566,40407,38678,38555,39414,40512,199306,40415,40412,39428,39481,39570,195090,40749,37944,39035,39120,38242,172554,36999,36206,36362,32703,30284,104793,28719,23978,20826,14591,16679,77926,17134,16329,15450,15130,13883,52439,12751,11334,10140,9546,8668,34199,7932,7284,7166,6252,5565,17414,4999,4037,3564,2705,2109,4845,1600,1214,955,650,426,827
108年 4月底,男,1269117,69263,10839,13001,14666,15306,15451,60356,12795,13589,12467,10447,11058,57664,11057,12074,11752,11291,11490,64029,11393,12146,12075,14416,13999,73592,13001,14716,14938,15578,15359,77037,15147,15017,15082,16031,15760,83997,16489,15630,15310,17223,19345,109048,20088,21782,22557,22230,22391,101335,21848,19897,22294,18922,18374,91597,18211,17814,18255,18661,18656,91401,18612,17803,17891,18291,18804,92168,18755,18671,18192,18415,18135,90229,18848,17506,17817,18175,17883,79078,17148,16671,16727,14935,13597,47526,13074,10973,9482,6586,7411,33524,7539,7222,6595,6469,5699,20994,5247,4536,3965,3804,3442,15329,3343,3142,3259,2931,2654,8269,2370,1902,1694,1311,992,2262,719,579,456,302,206,419
108年 4月底,女,1392200,65131,10302,12240,13766,14326,14497,56255,12058,12857,11451,9712,10177,52741,10263,11112,10986,10141,10239,59065,10440,11223,11210,13346,12846,69061,12054,13710,14234,14675,14388,75074,14501,14600,14575,15572,15826,93480,17770,16870,17303,19621,21916,123192,22587,24415,25631,25220,25339,116240,24632,22546,25545,22001,21516,106201,20679,20745,21117,21844,21816,106165,21795,20875,20664,21123,21708,107138,21660,21741,21236,21066,21435,104861,21901,20438,21218,20945,20359,93476,19851,19535,19635,17768,16687,57267,15645,13005,11344,8005,9268,44402,9595,9107,8855,8661,8184,31445,7504,6798,6175,5742,5226,18870,4589,4142,3907,3321,2911,9145,2629,2135,1870,1394,1117,2583,881,635,499,348,220,408
108年 5月底,總計,2658615,133215,21084,24989,28000,29533,29609,116685,24875,26140,24117,20481,21072,110535,21409,23067,22863,21389,21807,122268,21791,23115,23178,27393,26791,142517,25296,28105,29113,30213,29790,152134,29588,29682,29633,31363,31868,176736,33963,32572,32661,36490,41050,231407,42460,45968,47836,47502,47641,217735,46540,42600,47279,41378,39938,197559,38821,38448,39376,40309,40605,197364,40351,38763,38475,39339,40436,199139,40344,40346,39619,39361,39469,195239,40622,38326,38745,39232,38314,173286,37046,35956,36315,33516,30453,104995,28289,24375,21060,14720,16551,78027,17180,16369,15485,15044,13949,52513,12751,11407,10186,9531,8638,34188,7915,7334,7107,6217,5615,17385,4974,4064,3518,2725,2104,4850,1623,1168,971,666,422,838
108年 5月底,男,1267542,68629,10849,12890,14384,15291,15215,60343,12856,13383,12553,10651,10900,57780,11167,12010,11784,11271,11548,63596,11342,12049,11979,14237,13989,73508,13129,14517,14933,15588,15341,77038,15134,15037,15057,15907,15903,83675,16386,15632,15393,17022,19242,108667,20008,21702,22361,22278,22318,101366,21790,20067,21967,19170,18372,91471,18156,17800,18212,18584,18719,91338,18614,17858,17820,18174,18872,92076,18690,18651,18250,18417,18068,90219,18770,17651,17751,18117,17930,79407,17164,16663,16660,15252,13668,47620,12908,11153,9599,6641,7319,33606,7601,7239,6589,6454,5723,21003,5275,4536,3990,3798,3404,15266,3319,3167,3222,2895,2663,8251,2350,1901,1680,1318,1002,2262,724,558,464,309,207,421
108年 5月底,女,1391073,64586,10235,12099,13616,14242,14394,56342,12019,12757,11564,9830,10172,52755,10242,11057,11079,10118,10259,58672,10449,11066,11199,13156,12802,69009,12167,13588,14180,14625,14449,75096,14454,14645,14576,15456,15965,93061,17577,16940,17268,19468,21808,122740,22452,24266,25475,25224,25323,116369,24750,22533,25312,22208,21566,106088,20665,20648,21164,21725,21886,106026,21737,20905,20655,21165,21564,107063,21654,21695,21369,20944,21401,105020,21852,20675,20994,21115,20384,93879,19882,19293,19655,18264,16785,57375,15381,13222,11461,8079,9232,44421,9579,9130,8896,8590,8226,31510,7476,6871,6196,5733,5234,18922,4596,4167,3885,3322,2952,9134,2624,2163,1838,1407,1102,2588,899,610,507,357,215,417
108年 6月底,總計,2657652,132470,20785,24709,27793,29528,29655,117005,25122,25929,24289,20796,20869,110749,21485,23074,22950,21400,21840,121590,21608,22975,23153,27060,26794,142296,25328,28005,29127,30074,29762,152158,29591,29778,29576,31073,32140,176082,33469,32819,32929,35955,40910,230670,42221,45700,47629,47671,47449,218383,46689,42820,47011,41750,40113,197254,38606,38509,39424,40205,40510,197477,40324,38835,38428,39369,40521,198963,40220,40162,39770,39394,39417,195250,40337,38654,38598,39233,38428,173964,37031,36098,36087,34233,30515,105329,28299,24379,21251,14988,16412,78119,17226,16260,15511,15096,14026,52637,12818,11398,10215,9525,8681,34094,7860,7350,7089,6203,5592,17435,5010,4071,3467,2793,2094,4893,1618,1183,985,681,426,834
108年 6月底,男,1266944,68301,10683,12783,14224,15337,15274,60438,12931,13278,12635,10800,10794,57905,11243,11961,11826,11306,11569,63248,11261,11954,12026,14013,13994,73397,13159,14425,14947,15517,15349,77023,15138,15088,15012,15762,16023,83444,16227,15719,15538,16796,19164,108337,19844,21652,22288,22306,22247,101612,21858,20130,21872,19330,18422,91377,18042,17883,18241,18509,18702,91392,18562,17899,17828,18155,18948,91963,18563,18627,18270,18432,18071,90152,18576,17845,17667,18142,17922,79698,17190,16697,16563,15624,13624,47773,12936,11154,9662,6805,7216,33675,7651,7186,6619,6490,5729,21080,5351,4504,4024,3774,3427,15175,3280,3149,3210,2882,2654,8253,2367,1879,1660,1349,998,2283,732,556,467,321,207,418
108年 6月底,女,1390708,64169,10102,11926,13569,14191,14381,56567,12191,12651,11654,9996,10075,52844,10242,11113,11124,10094,10271,58342,10347,11021,11127,13047,12800,68899,12169,13580,14180,14557,14413,75135,14453,14690,14564,15311,16117,92638,17242,17100,17391,19159,21746,122333,22377,24048,25341,25365,25202,116771,24831,22690,25139,22420,21691,105877,20564,20626,21183,21696,21808,106085,21762,20936,20600,21214,21573,107000,21657,21535,21500,20962,21346,105098,21761,20809,20931,21091,20506,94266,19841,19401,19524,18609,16891,57556,15363,13225,11589,8183,9196,44444,9575,9074,8892,8606,8297,31557,7467,6894,6191,5751,5254,18919,4580,4201,3879,3321,2938,9182,2643,2192,1807,1444,1096,2610,886,627,518,360,219,416
108年 7月底,總計,2654008,131637,20692,24459,27446,29363,29677,117030,25402,25284,24424,21165,20755,110502,21541,22979,22743,21455,21784,120767,21474,22833,23096,26519,26845,141910,25487,27534,29278,29884,29727,152041,29521,29733,29590,30784,32413,175190,33023,32942,33078,35594,40553,229517,41939,45295,47514,47583,47186,218730,46788,43159,46465,42417,39901,196897,38676,38510,39228,40049,40434,197395,40237,38957,38425,39388,40388,198839,40085,40380,39672,39245,39457,195314,40061,38982,38326,39312,38633,174321,36719,36476,35877,34809,30440,105818,28411,24284,21564,15203,16356,78234,17270,16171,15676,15050,14067,52667,12809,11434,10262,9529,8633,34067,7891,7396,7022,6170,5588,17422,4983,4087,3462,2786,2104,4873,1603,1176,987,682,425,837
108年 7月底,男,1265088,67828,10636,12631,14085,15207,15269,60458,13113,12939,12696,10991,10719,57804,11275,11940,11736,11276,11577,62847,11191,11892,12019,13704,14041,73155,13218,14248,15002,15376,15311,76972,15165,15030,14993,15606,16178,83090,16053,15800,15612,16625,19000,107754,19720,21446,22293,22216,22079,101831,21996,20260,21691,19587,18297,91226,18104,17880,18112,18448,18682,91314,18558,17917,17836,18190,18813,91985,18546,18708,18204,18327,18200,90147,18376,17997,17509,18193,18072,79841,17018,16888,16459,15876,13600,47998,12978,11056,9835,6928,7201,33716,7689,7087,6759,6431,5750,21092,5334,4534,4067,3775,3382,15108,3290,3138,3157,2875,2648,8225,2347,1889,1646,1334,1009,2274,719,551,476,326,202,423
108年 7月底,女,1388920,63809,10056,11828,13361,14156,14408,56572,12289,12345,11728,10174,10036,52698,10266,11039,11007,10179,10207,57920,10283,10941,11077,12815,12804,68755,12269,13286,14276,14508,14416,75069,14356,14703,14597,15178,16235,92100,16970,17142,17466,18969,21553,121763,22219,23849,25221,25367,25107,116899,24792,22899,24774,22830,21604,105671,20572,20630,21116,21601,21752,106081,21679,21040,20589,21198,21575,106854,21539,21672,21468,20918,21257,105167,21685,20985,20817,21119,20561,94480,19701,19588,19418,18933,16840,57820,15433,13228,11729,8275,9155,44518,9581,9084,8917,8619,8317,31575,7475,6900,6195,5754,5251,18959,4601,4258,3865,3295,2940,9197,2636,2198,1816,1452,1095,2599,884,625,511,356,223,414
108年 8月底,總計,2650154,130176,20408,24114,27053,29072,29529,117349,25726,24812,24760,21498,20553,110269,21682,22804,22724,21386,21673,120083,21445,22651,22954,26101,26932,141467,25618,27138,29216,29742,29753,151844,29486,29748,29518,30555,32537,174027,32650,33083,33099,35053,40142,228243,41702,44769,47190,47721,46861,218663,46819,43531,45573,43312,39428,196742,39113,38385,38862,40051,40331,197279,40250,39095,38396,39385,40153,198855,40107,40370,39569,39234,39575,195567,39940,39111,37611,40055,38850,174455,36495,36538,35881,35025,30516,106697,28781,24324,21937,15487,16168,78305,17215,16236,15775,15023,14056,52924,12874,11409,10412,9472,8757,33989,7853,7362,6995,6202,5577,17470,4947,4149,3437,2803,2134,4907,1641,1156,989,689,432,843
108年 8月底,男,1263106,67085,10479,12489,13846,15085,15186,60575,13276,12748,12791,11170,10590,57664,11388,11843,11767,11217,11449,62529,11237,11794,11956,13505,14037,72906,13314,14070,14964,15282,15276,76943,15204,15052,14920,15508,16259,82569,15979,15751,15691,16362,18786,107195,19623,21211,22165,22262,21934,101747,21964,20488,21282,19997,18016,91174,18302,17872,17931,18441,18628,91226,18578,17974,17775,18176,18723,92036,18602,18675,18189,18300,18270,90179,18340,18035,17176,18539,18089,79953,16993,16871,16435,15980,13674,48432,13147,11073,9958,7126,7128,33704,7613,7101,6831,6427,5732,21196,5368,4536,4156,3726,3410,15041,3257,3140,3095,2887,2662,8240,2316,1920,1640,1340,1024,2284,732,539,481,329,203,428
108年 8月底,女,1387048,63091,9929,11625,13207,13987,14343,56774,12450,12064,11969,10328,9963,52605,10294,10961,10957,10169,10224,57554,10208,10857,10998,12596,12895,68561,12304,13068,14252,14460,14477,74901,14282,14696,14598,15047,16278,91458,16671,17332,17408,18691,21356,121048,22079,23558,25025,25459,24927,116916,24855,23043,24291,23315,21412,105568,20811,20513,20931,21610,21703,106053,21672,21121,20621,21209,21430,106819,21505,21695,21380,20934,21305,105388,21600,21076,20435,21516,20761,94502,19502,19667,19446,19045,16842,58265,15634,13251,11979,8361,9040,44601,9602,9135,8944,8596,8324,31728,7506,6873,6256,5746,5347,18948,4596,4222,3900,3315,2915,9230,2631,2229,1797,1463,1110,2623,909,617,508,360,229,415
108年 9月底,總計,2647164,128918,20166,23864,26586,28946,29356,117789,26021,24469,25116,21838,20345,109949,21745,22665,22542,21480,21517,119364,21478,22344,22987,25365,27190,140958,25739,26323,29433,29861,29602,151737,29624,29757,29480,30344,32532,172974,32369,33311,33053,34712,39529,227259,41425,44472,46906,47877,46579,218875,46740,44046,44631,44246,39212,196413,39249,38375,38633,39849,40307,197025,40309,39344,38131,39258,39983,198876,40160,40336,39552,39177,39651,195629,39778,39246,37212,40458,38935,174655,36423,36520,36040,35027,30645,107767,29301,24464,22158,16158,15686,78425,17192,16298,15795,15010,14130,53161,12980,11449,10514,9328,8890,34012,7885,7334,7030,6144,5619,17558,4936,4210,3434,2779,2199,4967,1671,1156,1009,684,447,853
108年 9月底,男,1261548,66446,10341,12342,13636,14996,15131,60855,13409,12611,12961,11345,10529,57409,11361,11828,11638,11253,11329,62176,11316,11603,11973,13145,14139,72651,13386,13677,15064,15323,15201,76953,15270,15060,14867,15443,16313,82099,15793,15921,15694,16202,18489,106770,19469,21058,22034,22332,21877,101831,21872,20753,20849,20418,17939,91072,18301,17993,17796,18354,18628,91006,18565,18098,17638,18133,18572,92054,18649,18618,18209,18315,18263,90157,18259,18095,16973,18752,18078,80114,17005,16880,16454,16012,13763,48900,13356,11176,10016,7381,6971,33743,7566,7157,6822,6406,5792,21297,5427,4528,4232,3635,3475,14983,3266,3096,3081,2867,2673,8266,2307,1961,1627,1322,1049,2331,759,548,486,332,206,435
108年 9月底,女,1385616,62472,9825,11522,12950,13950,14225,56934,12612,11858,12155,10493,9816,52540,10384,10837,10904,10227,10188,57188,10162,10741,11014,12220,13051,68307,12353,12646,14369,14538,14401,74784,14354,14697,14613,14901,16219,90875,16576,17390,17359,18510,21040,120489,21956,23414,24872,25545,24702,117044,24868,23293,23782,23828,21273,105341,20948,20382,20837,21495,21679,106019,21744,21246,20493,21125,21411,106822,21511,21718,21343,20862,21388,105472,21519,21151,20239,21706,20857,94541,19418,19640,19586,19015,16882,58867,15945,13288,12142,8777,8715,44682,9626,9141,8973,8604,8338,31864,7553,6921,6282,5693,5415,19029,4619,4238,3949,3277,2946,9292,2629,2249,1807,1457,1150,2636,912,608,523,352,241,418
108年 10月底,總計,2646204,127960,20225,23469,26396,28726,29144,118363,26542,23861,25711,22263,19986,109812,21884,22606,22413,21647,21262,119082,21608,22125,23134,24713,27502,140379,25877,25570,29694,29465,29773,151599,29612,29674,29577,30175,32561,171824,31881,33807,32880,34380,38876,226310,41593,43861,46672,47970,46214,219503,46898,44731,43409,45454,39011,196558,39569,38357,38360,39834,40438,196826,40019,39610,37912,39229,40056,198845,39803,40647,39605,38904,39886,195635,39760,39111,37762,39767,39235,175321,36547,36299,36174,35410,30891,108575,29528,24641,22305,16989,15112,78741,17218,16460,15772,15026,14265,53396,12979,11547,10494,9483,8893,34035,7888,7309,6991,6248,5599,17571,4888,4236,3448,2820,2179,5000,1686,1175,998,700,441,869
108年 10月底,男,1260951,65983,10353,12171,13490,14911,15058,61155,13585,12323,13250,11570,10427,57266,11365,11806,11570,11276,11249,62048,11366,11509,12030,12846,14297,72340,13445,13227,15262,15096,15310,76901,15288,14976,14935,15363,16339,81587,15592,16197,15687,16001,18110,106377,19637,20738,21917,22448,21637,102208,22007,21034,20253,21067,17847,91080,18376,18047,17694,18331,18632,90926,18439,18251,17510,18160,18566,92012,18501,18698,18250,18115,18448,90060,18268,17982,17247,18363,18200,80452,17093,16748,16530,16169,13912,49303,13457,11247,10073,7752,6774,33920,7568,7219,6854,6390,5889,21340,5375,4584,4229,3689,3463,14930,3250,3107,3024,2903,2646,8281,2296,1978,1625,1338,1044,2340,758,556,489,334,203,442
108年 10月底,女,1385253,61977,9872,11298,12906,13815,14086,57208,12957,11538,12461,10693,9559,52546,10519,10800,10843,10371,10013,57034,10242,10616,11104,11867,13205,68039,12432,12343,14432,14369,14463,74698,14324,14698,14642,14812,16222,90237,16289,17610,17193,18379,20766,119933,21956,23123,24755,25522,24577,117295,24891,23697,23156,24387,21164,105478,21193,20310,20666,21503,21806,105900,21580,21359,20402,21069,21490,106833,21302,21949,21355,20789,21438,105575,21492,21129,20515,21404,21035,94869,19454,19551,19644,19241,16979,59272,16071,13394,12232,9237,8338,44821,9650,9241,8918,8636,8376,32056,7604,6963,6265,5794,5430,19105,4638,4202,3967,3345,2953,9290,2592,2258,1823,1482,1135,2660,928,619,509,366,238,427
108年 11月底,總計,2645293,126918,19983,23251,26116,28383,29185,118850,26844,23455,25985,22704,19862,109757,21818,22268,22692,21799,21180,118487,21544,21877,23257,24051,27758,140094,26207,24936,29554,29295,30102,151485,29616,29657,29478,30153,32581,170727,31341,34460,32813,33655,38458,225700,41516,43608,46310,47878,46388,220187,46848,44859,42538,46598,39344,195959,39305,38339,38411,39521,40383,196732,40245,39582,37887,39209,39809,198893,40033,40580,39558,38883,39839,195564,39764,39191,37929,39606,39074,176152,36951,36242,36093,35657,31209,109629,29606,25140,22425,17555,14903,78808,17111,16426,15805,15056,14410,53639,13068,11592,10553,9517,8909,34108,7948,7261,7016,6303,5580,17692,4929,4250,3481,2851,2181,5028,1695,1184,996,720,433,884
108年 11月底,男,1260292,65556,10301,11998,13406,14688,15163,61346,13684,12117,13387,11804,10354,57221,11300,11646,11764,11326,11185,61731,11341,11341,12147,12490,14412,72203,13586,12979,15156,15011,15471,76854,15258,14985,14900,15313,16398,81103,15321,16578,15677,15615,17912,106074,19582,20621,21778,22340,21753,102481,21973,21063,19824,21665,17956,90879,18244,18080,17736,18221,18598,90819,18562,18169,17479,18205,18404,92015,18600,18642,18229,18067,18477,90022,18255,18045,17317,18256,18149,80825,17219,16723,16556,16288,14039,49734,13473,11516,10101,8009,6635,34001,7547,7231,6898,6322,6003,21415,5406,4636,4198,3718,3457,14907,3278,3053,3028,2920,2628,8311,2307,1964,1643,1355,1042,2350,763,556,486,341,204,445
108年 11月底,女,1385001,61362,9682,11253,12710,13695,14022,57504,13160,11338,12598,10900,9508,52536,10518,10622,10928,10473,9995,56756,10203,10536,11110,11561,13346,67891,12621,11957,14398,14284,14631,74631,14358,14672,14578,14840,16183,89624,16020,17882,17136,18040,20546,119626,21934,22987,24532,25538,24635,117706,24875,23796,22714,24933,21388,105080,21061,20259,20675,21300,21785,105913,21683,21413,20408,21004,21405,106878,21433,21938,21329,20816,21362,105542,21509,21146,20612,21350,20925,95327,19732,19519,19537,19369,17170,59895,16133,13624,12324,9546,8268,44807,9564,9195,8907,8734,8407,32224,7662,6956,6355,5799,5452,19201,4670,4208,3988,3383,2952,9381,2622,2286,1838,1496,1139,2678,932,628,510,379,229,439
108年 12月底,總計,2645041,126241,20160,23023,25786,28231,29041,119402,27231,23080,26401,23116,19574,109857,21898,22054,22902,21831,21172,118216,21474,21810,23285,23518,28129,139691,26233,24529,29551,29065,30313,151496,29665,29654,29688,29865,32624,169830,30901,35173,32693,33058,38005,224971,41440,43387,46097,47687,46360,220766,46979,45189,41655,47535,39408,195734,39272,38480,38334,39313,40335,196501,40352,39529,37776,39457,39387,199019,40262,40465,39616,38951,39725,195373,39521,39462,37904,39514,38972,176807,36968,36426,35901,35750,31762,110846,29708,25471,22816,17807,15044,78730,16859,16574,15760,15026,14511,53824,13144,11622,10593,9510,8955,34072,7923,7252,6975,6351,5571,17739,4945,4251,3447,2888,2208,5036,1648,1228,993,728,439,890
